city_name;city_code;value;measurement_date;unit;name
Hamburg;DE6;109749.21;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE6;112914.22;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE6;107427.9;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE6;114668.74;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE6;41000.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;48600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;51700.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;52700.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;54100.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;54900.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;56300.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;56700.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;59100.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;59800.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;61200.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;58100.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;61900.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE6;223.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;221.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;208.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;205.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;208.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;207.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;205.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;201.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;201.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;197.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;196.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;193.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE6;191.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;46500.0;2000;Euro per inhabitant;GDP
Hamburg;DE60;51800.0;2005;Euro per inhabitant;GDP
Hamburg;DE60;55000.0;2010;Euro per inhabitant;GDP
Hamburg;DE60;56200.0;2012;Euro per inhabitant;GDP
Hamburg;DE60;58100.0;2013;Euro per inhabitant;GDP
Hamburg;DE60;58900.0;2014;Euro per inhabitant;GDP
Hamburg;DE60;60900.0;2015;Euro per inhabitant;GDP
Hamburg;DE60;61400.0;2016;Euro per inhabitant;GDP
Hamburg;DE60;64000.0;2017;Euro per inhabitant;GDP
Hamburg;DE60;64800.0;2018;Euro per inhabitant;GDP
Hamburg;DE60;67600.0;2019;Euro per inhabitant;GDP
Hamburg;DE60;64300.0;2020;Euro per inhabitant;GDP
Hamburg;DE60;68700.0;2021;Euro per inhabitant;GDP
Hamburg;DE60;253.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;236.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;221.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;218.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;223.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;222.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;222.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;218.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;218.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;214.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;216.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;214.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;212.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;77837.34;2000;Million euro;GDP
Hamburg;DE60;87134.97;2005;Million euro;GDP
Hamburg;DE60;93642.59;2010;Million euro;GDP
Hamburg;DE60;97009.22;2012;Million euro;GDP
Hamburg;DE60;101144.78;2013;Million euro;GDP
Hamburg;DE60;103431.26;2014;Million euro;GDP
Hamburg;DE60;108166.3;2015;Million euro;GDP
Hamburg;DE60;110541.4;2016;Million euro;GDP
Hamburg;DE60;116588.58;2017;Million euro;GDP
Hamburg;DE60;119035.09;2018;Million euro;GDP
Hamburg;DE60;124631.33;2019;Million euro;GDP
Hamburg;DE60;118901.2;2020;Million euro;GDP
Hamburg;DE60;127346.52;2021;Million euro;GDP
Hamburg;DE60;77837.34;2000;Million units of national currency;GDP
Hamburg;DE60;87134.97;2005;Million units of national currency;GDP
Hamburg;DE60;93642.59;2010;Million units of national currency;GDP
Hamburg;DE60;97009.22;2012;Million units of national currency;GDP
Hamburg;DE60;101144.78;2013;Million units of national currency;GDP
Hamburg;DE60;103431.26;2014;Million units of national currency;GDP
Hamburg;DE60;108166.3;2015;Million units of national currency;GDP
Hamburg;DE60;110541.4;2016;Million units of national currency;GDP
Hamburg;DE60;116588.58;2017;Million units of national currency;GDP
Hamburg;DE60;119035.09;2018;Million units of national currency;GDP
Hamburg;DE60;124631.33;2019;Million units of national currency;GDP
Hamburg;DE60;118901.2;2020;Million units of national currency;GDP
Hamburg;DE60;127346.52;2021;Million units of national currency;GDP
Hamburg;DE60;68548.35;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;81757.0;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;88024.84;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;90985.95;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;94205.6;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;96392.67;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;99929.14;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;102017.81;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;107514.37;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;109749.21;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;112914.22;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;107427.9;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;114668.74;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Hamburg;DE60;41000.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;48600.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;51700.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;52700.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;54100.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;54900.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;56300.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;56700.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;59100.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;59800.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;61200.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;58100.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;61900.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Hamburg;DE60;223.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;221.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;208.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;205.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;208.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;207.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;205.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;201.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;201.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;197.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;196.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;193.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Hamburg;DE60;191.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;37800.0;2000;Euro per inhabitant;GDP
Darmstadt;DE71;40900.0;2005;Euro per inhabitant;GDP
Darmstadt;DE71;43700.0;2010;Euro per inhabitant;GDP
Darmstadt;DE71;45300.0;2012;Euro per inhabitant;GDP
Darmstadt;DE71;46000.0;2013;Euro per inhabitant;GDP
Darmstadt;DE71;47500.0;2014;Euro per inhabitant;GDP
Darmstadt;DE71;48000.0;2015;Euro per inhabitant;GDP
Darmstadt;DE71;49400.0;2016;Euro per inhabitant;GDP
Darmstadt;DE71;50700.0;2017;Euro per inhabitant;GDP
Darmstadt;DE71;51500.0;2018;Euro per inhabitant;GDP
Darmstadt;DE71;52900.0;2019;Euro per inhabitant;GDP
Darmstadt;DE71;51400.0;2020;Euro per inhabitant;GDP
Darmstadt;DE71;54300.0;2021;Euro per inhabitant;GDP
Darmstadt;DE71;206.0;2000;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;186.0;2005;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;175.0;2010;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;176.0;2012;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;177.0;2013;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;179.0;2014;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;175.0;2015;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;175.0;2016;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;173.0;2017;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;170.0;2018;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;169.0;2019;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;171.0;2020;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;167.0;2021;Euro per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;139545.29;2000;Million euro;GDP
Darmstadt;DE71;152259.61;2005;Million euro;GDP
Darmstadt;DE71;162967.9;2010;Million euro;GDP
Darmstadt;DE71;170938.06;2012;Million euro;GDP
Darmstadt;DE71;174958.73;2013;Million euro;GDP
Darmstadt;DE71;182514.07;2014;Million euro;GDP
Darmstadt;DE71;187006.04;2015;Million euro;GDP
Darmstadt;DE71;194648.3;2016;Million euro;GDP
Darmstadt;DE71;201150.69;2017;Million euro;GDP
Darmstadt;DE71;205559.34;2018;Million euro;GDP
Darmstadt;DE71;211911.34;2019;Million euro;GDP
Darmstadt;DE71;206915.95;2020;Million euro;GDP
Darmstadt;DE71;218548.96;2021;Million euro;GDP
Darmstadt;DE71;139545.29;2000;Million units of national currency;GDP
Darmstadt;DE71;152259.61;2005;Million units of national currency;GDP
Darmstadt;DE71;162967.9;2010;Million units of national currency;GDP
Darmstadt;DE71;170938.06;2012;Million units of national currency;GDP
Darmstadt;DE71;174958.73;2013;Million units of national currency;GDP
Darmstadt;DE71;182514.07;2014;Million units of national currency;GDP
Darmstadt;DE71;187006.04;2015;Million units of national currency;GDP
Darmstadt;DE71;194648.3;2016;Million units of national currency;GDP
Darmstadt;DE71;201150.69;2017;Million units of national currency;GDP
Darmstadt;DE71;205559.34;2018;Million units of national currency;GDP
Darmstadt;DE71;211911.34;2019;Million units of national currency;GDP
Darmstadt;DE71;206915.95;2020;Million units of national currency;GDP
Darmstadt;DE71;218548.96;2021;Million units of national currency;GDP
Darmstadt;DE71;122892.17;2000;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;142862.14;2005;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;153191.24;2010;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;160324.57;2012;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;162955.43;2013;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;170093.82;2014;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;172765.02;2015;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;179639.43;2016;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;185494.92;2017;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;189523.74;2018;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;191988.68;2019;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;186949.72;2020;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;196791.67;2021;Million purchasing power standards (PPS, EU27 from 2020);GDP
Darmstadt;DE71;33300.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;38400.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;41100.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;42400.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;42800.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;44300.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;44400.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;45600.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;46800.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;47500.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;47900.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;46500.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;48900.0;2021;Purchasing power standard (PPS, EU27 from 2020), per inhabitant;GDP
Darmstadt;DE71;181.0;2000;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;174.0;2005;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;165.0;2010;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;165.0;2012;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;165.0;2013;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;167.0;2014;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;161.0;2015;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;162.0;2016;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;160.0;2017;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;157.0;2018;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;153.0;2019;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
Darmstadt;DE71;155.0;2020;Purchasing power standard (PPS, EU27 from 2020), per inhabitant in percentage of the EU27 (from 2020) average;GDP
